CV_ID,Date,Plate.x,Bucket#.x,sal.treat.x,TA.treat.x,SA.mm2,SA.mm2.SE,SA.mm2.1,date.numb,notes.x,SA.start,grow.ratio,grow.perc,dps,mm2.diff.start,pixel ratio_original,pixels measured,pixel ratio_MEDIAN,pixel ratio_SE,Diff_time,Diff_growth,incr_growth,tare boat (mg),shell+gut+boat (mg),boat+gut (mg),post muff,post muff.2,gut.wt,shell.wt,orgC.shell.wt,%oc.ic.shell,code,CI,bucket,med.ta,med.S,med.pH,rank.ig,prob.ig,net_growth,rank.ng,prob.ng
475,8/30/2022,10,9,low,3000,91.7507407,4317.712805,95.023,2459822,NA,75.652,1.256054037,125.6054037,36,19.371,11.5156,1094.246859,11.9263,0.253432062,7,2.11278882,0.301826974,70.3986,227.7595,73.9145,222.0795,NA,3.5159,224.2436,2.1641,0.965066562,0,0.015678931,9,2121.892135,26.805,7.98,16,0.4,16.0987407,18,0.45
483,8/30/2022,10,9,low,3000,84.60074296,3981.239916,87.618,2459822,NA,67.019,1.307360599,130.7360599,36,20.599,11.5156,1008.973841,11.9263,0.253432062,7,-4.859874869,-0.694267838,42.9088,194.0357,44.5218,189.9764,NA,1.613,192.4227,2.4463,1.271315702,0,0.008382587,9,2121.892135,26.805,7.98,8,0.2,17.58174296,19,0.475
468,8/30/2022,10,9,low,3000,128.2152464,6033.701819,132.788,2459822,NA,110.505,1.201646984,120.1646984,36,22.283,11.5156,1529.133493,11.9263,0.253432062,7,-0.849648699,-0.121378386,61.5614,374.9899,67.4949,365.2757,NA,5.9335,369.0564,3.7807,1.024423367,0,0.016077488,9,2121.892135,26.805,7.98,11,0.275,17.71024637,20,0.5
449,8/30/2022,10,9,low,3000,278.1286358,13088.50003,288.048,2459822,NA,260.211,1.106978567,110.6978567,36,27.837,11.5156,3317.045549,11.9263,0.253432062,7,30.88872371,4.412674815,67.0222,900.2752,75.9754,876.6812,NA,8.9532,891.322,14.6408,1.64259381,0,0.010044855,9,2121.892135,26.805,7.98,38,0.95,17.91763577,21,0.525
457,8/30/2022,10,9,low,3000,158.3524144,7451.931637,164,2459822,NA,138.961,1.180187247,118.0187247,36,25.039,11.5156,1888.5584,11.9263,0.253432062,7,18.29280843,2.613258347,54.9344,465.8233,61.3418,454.2717,NA,6.4074,459.4159,5.1442,1.119726157,0,0.01394684,9,2121.892135,26.805,7.98,33,0.825,19.39141441,22,0.55
474,8/30/2022,10,9,low,3000,126.2126677,5939.462147,130.714,2459822,NA,106.463,1.227788058,122.7788058,36,24.251,11.5156,1505.250138,11.9263,0.253432062,7,-0.934864255,-0.133552036,80.3343,300.2122,84.0897,293.1436,NA,3.7554,296.4568,3.3132,1.117599596,0,0.012667613,9,2121.892135,26.805,7.98,10,0.25,19.74966767,23,0.575
466,8/30/2022,10,9,low,3000,163.6456335,7701.026084,169.482,2459822,NA,143.485,1.181182702,118.1182702,36,25.997,11.5156,1951.686919,11.9263,0.253432062,7,0.695239301,0.0993199,84.024,456.3152,91.1361,443.7142,NA,7.1121,449.2031,5.4889,1.221919439,0,0.015832705,9,2121.892135,26.805,7.98,13,0.325,20.16063353,24,0.6
450,8/30/2022,10,9,low,3000,200.4741566,9434.145453,207.624,2459822,NA,178.348,1.164150986,116.4150986,36,29.276,11.5156,2390.914934,11.9263,0.253432062,7,25.26517901,3.609311288,61.7745,451.4676,67.7832,438.2552,NA,6.0087,445.4589,7.2037,1.617141334,0,0.013488787,9,2121.892135,26.805,7.98,37,0.925,22.12615665,25,0.625
463,8/30/2022,10,9,low,3000,121.1743573,5702.363492,125.496,2459822,NA,97.401,1.288446731,128.8446731,36,28.095,11.5156,1445.161738,11.9263,0.253432062,7,12.22169051,1.745955786,61.6294,236.6222,64.2026,230.1628,NA,2.5732,234.049,3.8862,1.660421536,0,0.010994279,9,2121.892135,26.805,7.98,29,0.725,23.77335731,26,0.65
473,8/30/2022,10,9,low,3000,195.1365216,9182.96083,202.096,2459822,NA,163.142,1.238773584,123.8773584,36,38.954,11.5156,2327.256698,11.9263,0.253432062,7,6.84695358,0.978136226,65.0595,458.7309,71.4518,446.2308,NA,6.3923,452.3386,6.1078,1.350271677,0,0.01413167,9,2121.892135,26.805,7.98,24,0.6,31.9945216,27,0.675
486,8/30/2022,10,9,low,3000,157.7190048,7422.123911,163.344,2459822,NA,124.847,1.308353425,130.8353425,36,38.497,11.5156,1881.004166,11.9263,0.253432062,7,-11.06283836,-1.58040548,61.5623,401.1899,66.0312,390.7365,NA,4.4689,396.721,5.9845,1.508490854,0,0.011264591,9,2121.892135,26.805,7.98,5,0.125,32.87200475,28,0.7
484,8/30/2022,10,9,low,3000,159.4956416,7505.730949,165.184,2459822,NA,124.226,1.329705537,132.9705537,36,40.958,11.5156,1902.19287,11.9263,0.253432062,7,6.710113319,0.958587617,71.5214,384.9311,77.6016,374.2533,NA,6.0802,378.8509,4.5976,1.213564492,0,0.016049058,9,2121.892135,26.805,7.98,23,0.575,35.2696416,29,0.725
485,8/30/2022,10,9,low,3000,158.4325562,7455.703042,164.083,2459822,NA,120.763,1.358719144,135.8719144,36,43.32,11.5156,1889.514195,11.9263,0.253432062,7,-4.428681152,-0.632668736,54.6461,369.2923,59.8648,359.48,NA,5.2187,364.0736,4.5936,1.261722904,0,0.01433419,9,2121.892135,26.805,7.98,9,0.225,37.66955618,30,0.75
487,8/30/2022,10,9,low,3000,167.955909,7903.864028,173.946,2459822,NA,129.5,1.343212355,134.3212355,36,44.446,11.5156,2003.092558,11.9263,0.253432062,7,0.970920272,0.138702896,60.4373,353.6234,66.1147,343.6802,NA,5.6774,347.946,4.2658,1.225994838,0,0.0163169,9,2121.892135,26.805,7.98,15,0.375,38.45590901,31,0.775
461,8/30/2022,10,9,low,3000,368.5903492,17345.55229,381.736,2459822,NA,328.053,1.163641241,116.3641241,36,53.683,11.5156,4395.919082,11.9263,0.253432062,7,-14.1827418,-2.026105971,61.7645,1089.2362,79.5997,1057.2562,NA,17.8352,1071.401,14.1448,1.320215307,0,0.016646615,9,2121.892135,26.805,7.98,3,0.075,40.53734919,32,0.8
480,8/30/2022,10,9,low,3000,216.9659813,10210.23687,224.704,2459822,NA,170.181,1.320382416,132.0382416,36,54.523,11.5156,2587.601382,11.9263,0.253432062,7,4.714762491,0.673537499,59.8407,613.5929,69.2132,596.4451,NA,9.3725,604.2204,7.7753,1.286831759,0,0.015511724,9,2121.892135,26.805,7.98,20,0.5,46.78498127,33,0.825
476,8/30/2022,10,9,low,3000,257.551512,12120.15786,266.737,2459822,NA,209.402,1.273803498,127.3803498,36,57.335,11.5156,3071.636597,11.9263,0.253432062,7,-19.55498069,-2.79356867,67.5122,572.4751,78.4779,554.2477,NA,10.9657,561.5094,7.2617,1.293246382,0,0.01952897,9,2121.892135,26.805,7.98,2,0.05,48.14951197,34,0.85
477,8/30/2022,10,9,low,3000,221.014589,10400.76095,228.897,2459822,NA,168.623,1.357448272,135.7448272,36,60.274,11.5156,2635.886293,11.9263,0.253432062,7,9.16604591,1.30943513,84.6925,468.3228,91.2013,455.8355,NA,6.5088,461.814,5.9785,1.294568809,0,0.014093986,9,2121.892135,26.805,7.98,27,0.675,52.39158903,35,0.875
478,8/30/2022,10,9,low,3000,201.6386262,9488.944414,208.83,2459822,NA,147.713,1.413755052,141.3755052,36,61.117,11.5156,2404.802748,11.9263,0.253432062,7,16.07177266,2.295967523,59.9399,480.4126,66.8612,466.391,NA,6.9213,473.4913,7.1003,1.499562928,0,0.014617586,9,2121.892135,26.805,7.98,32,0.8,53.92562623,36,0.9
488,8/30/2022,10,9,low,3000,221.5099231,10424.07096,229.41,2459822,NA,165.745,1.384114151,138.4114151,36,63.665,11.5156,2641.793796,11.9263,0.253432062,7,-13.19707664,-1.885296663,51.7297,484.7518,58.6066,470.874,NA,6.8769,477.8749,7.0009,1.465006846,0,0.014390586,9,2121.892135,26.805,7.98,4,0.1,55.76492311,37,0.925
490,8/30/2022,10,9,low,3000,228.8124799,10767.72315,236.973,2459822,NA,171.888,1.378647724,137.8647724,36,65.085,11.5156,2728.886279,11.9263,0.253432062,7,-25.49923965,-3.642748521,72.8295,659.1716,83.1909,639.6725,NA,10.3614,648.8102,9.1377,1.408377982,0,0.015969848,9,2121.892135,26.805,7.98,1,0.025,56.92447988,38,0.95
471,8/30/2022,10,9,low,3000,400.9994882,18870.69915,415.301,2459822,NA,323.468,1.283901344,128.3901344,36,91.833,11.5156,4782.440196,11.9263,0.253432062,7,21.19894688,3.028420983,64.8763,979.6408,77.1963,950.5818,NA,12.32,967.3208,16.739,1.730449712,0,0.012736209,9,2121.892135,26.805,7.98,36,0.9,77.53148816,39,0.975
468,9/2/2022,10,9,low,3000,91.77174101,13462.68994,90.971,2459825,NA,110.505,0.823229718,82.32297181,39,-19.534,11.3004,1028.008688,11.2018,0.076359828,3,-36.44350537,-12.14783512,61.5614,374.9899,67.4949,365.2757,NA,5.9335,369.0564,3.7807,1.024423367,0,0.016077488,9,2121.892135,26.805,7.98,3,0.075,-18.73325899,1,0.025
444,9/2/2022,10,9,low,3000,123.2524211,18080.82871,122.177,2459825,NA,134.179,0.910552322,91.05523219,39,-12.002,11.3004,1380.648971,11.2018,0.076359828,3,-9.10605825,-3.03535275,75.513,366.7768,81.1655,355.8141,NA,5.6525,361.1243,5.3102,1.470463217,0,0.015652505,9,2121.892135,26.805,7.98,6,0.15,-10.92657889,2,0.05
473,9/2/2022,10,9,low,3000,154.0461069,22598.18711,152.702,2459825,NA,163.142,0.936006669,93.6006669,39,-10.44,11.3004,1725.593681,11.2018,0.076359828,3,-41.09041466,-13.69680489,65.0595,458.7309,71.4518,446.2308,NA,6.3923,452.3386,6.1078,1.350271677,0,0.01413167,9,2121.892135,26.805,7.98,1,0.025,-9.095893053,3,0.075
445,9/2/2022,10,9,low,3000,305.0264641,44746.63622,302.365,2459825,NA,311.279,0.971363311,97.13633107,39,-8.914,11.3004,3416.845446,11.2018,0.076359828,3,-16.57087495,-5.523624984,85.5688,935.8864,103.4833,905.9255,NA,17.9145,917.9719,12.0464,1.312284178,0,0.019515303,9,2121.892135,26.805,7.98,5,0.125,-6.25253586,4,0.1
448,9/2/2022,10,9,low,3000,83.61154036,12265.60847,82.882,2459825,NA,89.119,0.930014924,93.00149239,39,-6.237,11.3004,936.5997528,11.2018,0.076359828,3,1.712444077,0.570814692,60.639,195.7677,61.9265,192.131,NA,1.2875,194.4802,2.3492,1.207937877,0,0.006620211,9,2121.892135,26.805,7.98,24,0.6,-5.50745964,5,0.125
466,9/2/2022,10,9,low,3000,139.1471079,20412.54039,137.933,2459825,NA,143.485,0.96130606,96.13060599,39,-5.552,11.3004,1558.698073,11.2018,0.076359828,3,-24.49852564,-8.166175213,84.024,456.3152,91.1361,443.7142,NA,7.1121,449.2031,5.4889,1.221919439,0,0.015832705,9,2121.892135,26.805,7.98,4,0.1,-4.337892107,6,0.15
485,9/2/2022,10,9,low,3000,117.8412063,17287.01674,116.813,2459825,NA,120.763,0.967291306,96.72913061,39,-3.95,11.3004,1320.033625,11.2018,0.076359828,3,-40.59134984,-13.53044995,54.6461,369.2923,59.8648,359.48,NA,5.2187,364.0736,4.5936,1.261722904,0,0.01433419,9,2121.892135,26.805,7.98,2,0.05,-2.921793658,7,0.175
454,9/2/2022,10,9,low,3000,111.9477841,16422.46612,110.971,2459825,NA,112.643,0.985156645,98.51566453,39,-1.672,11.3004,1254.016688,11.2018,0.076359828,3,-0.991282056,-0.330427352,56.1162,312.3596,59.716,305.0222,NA,3.5998,308.7598,3.7376,1.210520281,0,0.011658901,9,2121.892135,26.805,7.98,17,0.425,-0.695215858,8,0.2
447,9/2/2022,10,9,low,3000,117.6676924,17261.56267,116.641,2459825,NA,117.824,0.989959601,98.99596008,39,-1.183,11.3004,1318.089956,11.2018,0.076359828,3,3.512981723,1.170993908,63.3882,408.4899,65.6001,398.8272,NA,2.2119,406.278,7.4508,1.833916678,0,0.005444302,9,2121.892135,26.805,7.98,27,0.675,-0.156307629,9,0.225
446,9/2/2022,10,9,low,3000,114.4990448,16796.72982,113.5,2459825,NA,114.506,0.991214434,99.12144342,39,-1.006,11.3004,1282.5954,11.2018,0.076359828,3,-2.903821474,-0.967940491,73.6616,326.5609,77.0339,319.4817,NA,3.3723,323.1886,3.7069,1.146977338,0,0.010434465,9,2121.892135,26.805,7.98,14,0.35,-0.006955204,10,0.25
455,9/2/2022,10,9,low,3000,181.8133863,26671.57907,180.227,2459825,NA,178.275,1.010949376,101.0949376,39,1.952,11.3004,2036.637191,11.2018,0.076359828,3,-7.353056155,-2.451018718,56.0714,570.948,63.8887,553.6919,NA,7.8173,563.1307,9.4388,1.676129538,0,0.013881857,9,2121.892135,26.805,7.98,7,0.175,3.538386313,11,0.275
451,9/2/2022,10,9,low,3000,180.4545298,26472.23815,178.88,2459825,NA,174.761,1.023569332,102.3569332,39,4.119,11.3004,2021.415552,11.2018,0.076359828,3,-6.359799968,-2.119933323,68.6199,543.2681,76.3704,529.0796,NA,7.7505,535.5176,6.438,1.202201384,0,0.014472914,9,2121.892135,26.805,7.98,8,0.2,5.693529808,12,0.3
452,9/2/2022,10,9,low,3000,109.8625901,16116.57325,108.904,2459825,NA,103.441,1.052812714,105.2812714,39,5.463,11.3004,1230.658762,11.2018,0.076359828,3,-0.99375564,-0.33125188,63.5784,337.1062,68.2476,329.2703,NA,4.6692,332.437,3.1667,0.952571465,0,0.014045368,9,2121.892135,26.805,7.98,16,0.4,6.421590084,13,0.325
453,9/2/2022,10,9,low,3000,120.5589194,17685.69859,119.507,2459825,NA,113.103,1.056620956,105.6620956,39,6.404,11.3004,1350.476903,11.2018,0.076359828,3,-3.163560042,-1.054520014,65.622,414.3494,71.4768,403.5406,NA,5.8548,408.4946,4.954,1.21274553,0,0.014332625,9,2121.892135,26.805,7.98,13,0.325,7.455919352,14,0.35
456,9/2/2022,10,9,low,3000,154.061239,22600.40694,152.717,2459825,NA,144.939,1.053663955,105.3663955,39,7.778,11.3004,1725.763187,11.2018,0.076359828,3,-3.286023826,-1.095341275,75.5104,430.5535,82.7244,418.4515,NA,7.214,423.3395,4.888,1.15462885,0,0.017040697,9,2121.892135,26.805,7.98,12,0.3,9.122238979,15,0.375
458,9/2/2022,10,9,low,3000,104.9174419,15391.13211,104.002,2459825,NA,94.45,1.101132875,110.1132875,39,9.552,11.3004,1175.264201,11.2018,0.076359828,3,0.723484355,0.241161452,71.0924,279.1143,75.5578,271.5898,NA,4.4654,274.6489,3.0591,1.113822047,0,0.016258576,9,2121.892135,26.805,7.98,20,0.5,10.46744191,16,0.4
460,9/2/2022,10,9,low,3000,102.7283412,15069.9964,101.832,2459825,NA,90.626,1.123651049,112.3651049,39,11.206,11.3004,1150.742333,11.2018,0.076359828,3,1.533423914,0.511141305,78.5604,295.7834,82.0181,289.364,NA,3.4577,292.3257,2.9617,1.013150742,0,0.011828245,9,2121.892135,26.805,7.98,23,0.575,12.10234123,17,0.425
449,9/2/2022,10,9,low,3000,274.1702326,40220.10252,271.778,2459825,NA,260.211,1.044452387,104.4452387,39,11.567,11.3004,3071.200111,11.2018,0.076359828,3,-3.958403202,-1.319467734,67.0222,900.2752,75.9754,876.6812,NA,8.9532,891.322,14.6408,1.64259381,0,0.010044855,9,2121.892135,26.805,7.98,11,0.275,13.95923257,18,0.45
443,9/2/2022,10,9,low,3000,110.2176884,16168.66531,109.256,2459825,NA,95.957,1.138593328,113.8593328,39,13.299,11.3004,1234.636502,11.2018,0.076359828,3,1.436338687,0.478779562,76.6531,362.8313,80.7628,353.7656,NA,4.1097,358.7216,4.956,1.381572785,0,0.011456517,9,2121.892135,26.805,7.98,22,0.55,14.26068844,19,0.475
450,9/2/2022,10,9,low,3000,199.8719537,29320.72674,198.128,2459825,NA,178.348,1.110906767,111.0906767,39,19.78,11.3004,2238.925651,11.2018,0.076359828,3,-0.602202924,-0.200734308,61.7745,451.4676,67.7832,438.2552,NA,6.0087,445.4589,7.2037,1.617141334,0,0.013488787,9,2121.892135,26.805,7.98,18,0.45,21.52395372,20,0.5
457,9/2/2022,10,9,low,3000,160.6971396,23573.87732,159.295,2459825,NA,138.961,1.146328826,114.6328826,39,20.334,11.3004,1800.097218,11.2018,0.076359828,3,2.344725155,0.781575052,54.9344,465.8233,61.3418,454.2717,NA,6.4074,459.4159,5.1442,1.119726157,0,0.01394684,9,2121.892135,26.805,7.98,25,0.625,21.73613957,21,0.525
475,9/2/2022,10,9,low,3000,98.73146709,14483.66473,97.87,2459825,NA,75.652,1.293686882,129.3686882,39,22.218,11.3004,1105.970148,11.2018,0.076359828,3,6.980726387,2.326908796,70.3986,227.7595,73.9145,222.0795,NA,3.5159,224.2436,2.1641,0.965066562,0,0.015678931,9,2121.892135,26.805,7.98,31,0.775,23.07946709,22,0.55
469,9/2/2022,10,9,low,3000,169.9165825,24926.34705,168.434,2459825,NA,145.839,1.154931123,115.4931123,39,22.595,11.3004,1903.371574,11.2018,0.076359828,3,8.783345179,2.927781726,72.6392,523.2674,80.3092,509.2335,NA,7.67,515.5974,6.3639,1.234276977,0,0.014875948,9,2121.892135,26.805,7.98,34,0.85,24.07758248,23,0.575
474,9/2/2022,10,9,low,3000,130.7336979,19178.31372,129.593,2459825,NA,106.463,1.217258578,121.7258578,39,23.13,11.3004,1464.452737,11.2018,0.076359828,3,4.521030238,1.507010079,80.3343,300.2122,84.0897,293.1436,NA,3.7554,296.4568,3.3132,1.117599596,0,0.012667613,9,2121.892135,26.805,7.98,29,0.725,24.27069791,24,0.6
483,9/2/2022,10,9,low,3000,92.2852213,13538.01624,91.48,2459825,NA,67.019,1.364986049,136.4986049,39,24.461,11.3004,1033.760592,11.2018,0.076359828,3,7.684478341,2.56149278,42.9088,194.0357,44.5218,189.9764,NA,1.613,192.4227,2.4463,1.271315702,0,0.008382587,9,2121.892135,26.805,7.98,32,0.8,25.2662213,25,0.625
467,9/2/2022,10,9,low,3000,148.6812971,21811.18262,147.384,2459825,NA,123.356,1.194785823,119.4785823,39,24.028,11.3004,1665.498154,11.2018,0.076359828,3,11.34244117,3.780813724,55.3578,370.2784,61.4978,359.9762,NA,6.14,364.1384,4.1622,1.143026937,0,0.016861721,9,2121.892135,26.805,7.98,36,0.9,25.32529708,26,0.65
481,9/2/2022,10,9,low,3000,117.6122083,17253.42328,116.586,2459825,NA,91.821,1.269709544,126.9709544,39,24.765,11.3004,1317.468434,11.2018,0.076359828,3,12.66028335,4.220094449,54.6287,304.3385,58.3204,296.7685,NA,3.6917,300.6468,3.8783,1.289985458,0,0.012279193,9,2121.892135,26.805,7.98,39,0.975,25.79120825,27,0.675
463,9/2/2022,10,9,low,3000,125.4324426,18400.63253,124.338,2459825,NA,97.401,1.276557736,127.6557736,39,26.937,11.3004,1405.069135,11.2018,0.076359828,3,4.258085261,1.419361754,61.6294,236.6222,64.2026,230.1628,NA,2.5732,234.049,3.8862,1.660421536,0,0.010994279,9,2121.892135,26.805,7.98,28,0.7,28.03144257,28,0.7
461,9/2/2022,10,9,low,3000,364.440876,53462.58512,361.261,2459825,NA,328.053,1.101227546,110.1227546,39,33.208,11.3004,4082.393804,11.2018,0.076359828,3,-4.149473228,-1.383157743,61.7645,1089.2362,79.5997,1057.2562,NA,17.8352,1071.401,14.1448,1.320215307,0,0.016646615,9,2121.892135,26.805,7.98,10,0.25,36.38787597,29,0.725
487,9/2/2022,10,9,low,3000,166.1487064,24373.60885,164.699,2459825,NA,129.5,1.27180695,127.180695,39,35.199,11.3004,1861.16458,11.2018,0.076359828,3,-1.807202586,-0.602400862,60.4373,353.6234,66.1147,343.6802,NA,5.6774,347.946,4.2658,1.225994838,0,0.0163169,9,2121.892135,26.805,7.98,15,0.375,36.64870642,30,0.75
484,9/2/2022,10,9,low,3000,162.3798216,23820.72266,160.963,2459825,NA,124.226,1.295727142,129.5727142,39,36.737,11.3004,1818.946285,11.2018,0.076359828,3,2.884179966,0.961393322,71.5214,384.9311,77.6016,374.2533,NA,6.0802,378.8509,4.5976,1.213564492,0,0.016049058,9,2121.892135,26.805,7.98,26,0.65,38.15382156,31,0.775
486,9/2/2022,10,9,low,3000,169.592757,24878.84264,168.113,2459825,NA,124.847,1.34655218,134.655218,39,43.266,11.3004,1899.744145,11.2018,0.076359828,3,11.87375223,3.95791741,61.5623,401.1899,66.0312,390.7365,NA,4.4689,396.721,5.9845,1.508490854,0,0.011264591,9,2121.892135,26.805,7.98,37,0.925,44.74575699,32,0.8
478,9/2/2022,10,9,low,3000,195.2980447,28649.74548,193.594,2459825,NA,147.713,1.310609087,131.0609087,39,45.881,11.3004,2187.689638,11.2018,0.076359828,3,-6.340581487,-2.113527162,59.9399,480.4126,66.8612,466.391,NA,6.9213,473.4913,7.1003,1.499562928,0,0.014617586,9,2121.892135,26.805,7.98,9,0.225,47.58504474,33,0.825
476,9/2/2022,10,9,low,3000,258.820299,37968.30481,256.562,2459825,NA,209.402,1.225212749,122.5212749,39,47.16,11.3004,2899.253225,11.2018,0.076359828,3,1.268786983,0.422928994,67.5122,572.4751,78.4779,554.2477,NA,10.9657,561.5094,7.2617,1.293246382,0,0.01952897,9,2121.892135,26.805,7.98,21,0.525,49.41829895,34,0.85
480,9/2/2022,10,9,low,3000,227.1973777,33329.29961,225.215,2459825,NA,170.181,1.323385102,132.3385102,39,55.034,11.3004,2545.019586,11.2018,0.076359828,3,10.23139647,3.410465492,59.8407,613.5929,69.2132,596.4451,NA,9.3725,604.2204,7.7753,1.286831759,0,0.015511724,9,2121.892135,26.805,7.98,35,0.875,57.01637774,35,0.875
477,9/2/2022,10,9,low,3000,229.4177513,33655.02298,227.416,2459825,NA,168.623,1.348665366,134.8665366,39,58.793,11.3004,2569.891766,11.2018,0.076359828,3,8.403162256,2.801054085,84.6925,468.3228,91.2013,455.8355,NA,6.5088,461.814,5.9785,1.294568809,0,0.014093986,9,2121.892135,26.805,7.98,33,0.825,60.79475129,36,0.9
490,9/2/2022,10,9,low,3000,235.7298264,34580.98896,233.673,2459825,NA,171.888,1.359449176,135.9449176,39,61.785,11.3004,2640.598369,11.2018,0.076359828,3,6.917346504,2.305782168,72.8295,659.1716,83.1909,639.6725,NA,10.3614,648.8102,9.1377,1.408377982,0,0.015969848,9,2121.892135,26.805,7.98,30,0.75,63.84182639,37,0.925
488,9/2/2022,10,9,low,3000,233.6678348,34278.49983,231.629,2459825,NA,165.745,1.397502187,139.7502187,39,65.884,11.3004,2617.500352,11.2018,0.076359828,3,12.15791167,4.052637222,51.7297,484.7518,58.6066,470.874,NA,6.8769,477.8749,7.0009,1.465006846,0,0.014390586,9,2121.892135,26.805,7.98,38,0.95,67.92283478,38,0.95
471,9/2/2022,10,9,low,3000,401.3085596,58870.98413,397.807,2459825,NA,323.468,1.229818715,122.9818715,39,74.339,11.3004,4495.378223,11.2018,0.076359828,3,0.309071432,0.103023811,64.8763,979.6408,77.1963,950.5818,NA,12.32,967.3208,16.739,1.730449712,0,0.012736209,9,2121.892135,26.805,7.98,19,0.475,77.84055959,39,0.975
539,7/25/2022,11,3,amb,1000,60.1396573,27727.07966,60.135,2459786,NA,60.135,1,100,0,0,14.2043,854.1755805,14.2032,0.030806547,NA,NA,NA,68.4839,197.0723,70.3204,193.874,NA,1.8365,195.2358,1.3618,0.697515517,0,0.009406574,3,874.7295903,34.125,7.95,,,0.004657296,,
513,7/25/2022,11,3,amb,1000,62.16681428,28661.68996,62.162,2459786,NA,62.162,1,100,0,0,14.2043,882.9676966,14.2032,0.030806547,NA,NA,NA,80.5022,201.6758,82.3686,197.6588,NA,1.8664,199.8094,2.1506,1.076325738,0,0.009340902,3,874.7295903,34.125,7.95,,,0.004814281,,
533,7/25/2022,11,3,amb,1000,70.35044803,32434.71221,70.345,2459786,NA,70.345,1,100,0,0,14.2043,999.2014835,14.2032,0.030806547,NA,NA,NA,50.8327,198.3044,53.9701,192.8109,NA,3.1374,195.167,2.3561,1.207222532,0,0.016075464,3,874.7295903,34.125,7.95,,,0.005448033,,
500,7/25/2022,11,3,amb,1000,74.15274249,34187.74051,74.147,2459786,NA,74.147,1,100,0,0,14.2043,1053.206232,14.2032,0.030806547,NA,NA,NA,73.907,205.9371,76.4238,201.3222,NA,2.5168,203.4203,2.0981,1.031411319,0,0.012372413,3,874.7295903,34.125,7.95,,,0.005742488,,
498,7/25/2022,11,3,amb,1000,77.28998544,35634.15023,77.284,2459786,NA,77.284,1,100,0,0,14.2043,1097.765121,14.2032,0.030806547,NA,NA,NA,57.1968,195.377,60.1989,190.1236,NA,3.0021,192.3749,2.2513,1.170267015,0,0.015605466,3,874.7295903,34.125,7.95,,,0.00598544,,
499,7/25/2022,11,3,amb,1000,83.44146182,38470.25678,83.435,2459786,NA,83.435,1,100,0,0,14.2043,1185.135771,14.2032,0.030806547,NA,NA,NA,65.7228,269.8531,70.1201,262.514,NA,4.3973,265.4558,2.9418,1.108207091,0,0.016565093,3,874.7295903,34.125,7.95,,,0.006461818,,
535,7/25/2022,11,3,amb,1000,83.50046639,38497.46053,83.494,2459786,NA,83.494,1,100,0,0,14.2043,1185.973824,14.2032,0.030806547,NA,NA,NA,49.2424,191.9678,52.4233,186.3319,NA,3.1809,188.7869,2.455,1.300408026,0,0.016849156,3,874.7295903,34.125,7.95,,,0.006466388,,
495,7/25/2022,11,3,amb,1000,83.77848792,38625.64093,83.772,2459786,NA,83.772,1,100,0,0,14.2043,1189.92262,14.2032,0.030806547,NA,NA,NA,70.1574,276.8406,73.4286,270.3816,NA,3.2712,273.5694,3.1878,1.165261904,0,0.011957478,3,874.7295903,34.125,7.95,,,0.006487918,,
506,7/25/2022,11,3,amb,1000,87.93180956,40540.5085,87.925,2459786,NA,87.925,1,100,0,0,14.2043,1248.913078,14.2032,0.030806547,NA,NA,NA,53.7149,202.7128,56.1079,197.7233,NA,2.393,200.3198,2.5965,1.296177412,0,0.011945899,3,874.7295903,34.125,7.95,,,0.006809557,,
497,7/25/2022,11,3,amb,1000,89.1759059,41114.09272,89.169,2459786,NA,89.169,1,100,0,0,14.2043,1266.583227,14.2032,0.030806547,NA,NA,NA,50.1845,242.0024,54.3392,235.2491,NA,4.1547,237.8477,2.5986,1.092547878,0,0.017467901,3,874.7295903,34.125,7.95,,,0.006905901,,
518,7/25/2022,11,3,amb,1000,91.59509325,42229.44661,91.588,2459786,NA,91.588,1,100,0,0,14.2043,1300.943428,14.2032,0.030806547,NA,NA,NA,73.1793,273.1734,76.5969,266.8895,NA,3.4176,269.7558,2.8663,1.062553613,0,0.012669236,3,874.7295903,34.125,7.95,,,0.007093247,,
508,7/25/2022,11,3,amb,1000,92.62617309,42704.82067,92.619,2459786,NA,92.619,1,100,0,0,14.2043,1315.588062,14.2032,0.030806547,NA,NA,NA,52.1489,260.0084,55.754,253.2022,NA,3.6051,256.4033,3.2011,1.248462871,0,0.014060271,3,874.7295903,34.125,7.95,,,0.007173095,,
507,7/25/2022,11,3,amb,1000,92.64117426,42711.73687,92.634,2459786,NA,92.634,1,100,0,0,14.2043,1315.801126,14.2032,0.030806547,NA,NA,NA,58.0193,234.977,61.8731,228.8085,NA,3.8538,231.1232,2.3147,1.001500498,0,0.016674224,3,874.7295903,34.125,7.95,,,0.007174257,,
529,7/25/2022,11,3,amb,1000,97.75157001,45067.85855,97.744,2459786,NA,97.744,1,100,0,0,14.2043,1388.385099,14.2032,0.030806547,NA,NA,NA,51.8925,244.3212,56.3122,235.4617,NA,4.4197,239.9015,4.4398,1.850676215,0,0.018422978,3,874.7295903,34.125,7.95,,,0.007570012,,
