"CV_ID","Date","Plate.x","Bucket#.x","sal.treat.x","TA.treat.x","SA.mm2","SA.mm2.SE","SA.mm2.RE","SA.mm2.1","date.numb","notes.x","SA.start","grow.ratio","grow.perc","dps","mm2.diff.start","pixel ratio_original","pixels measured","pixel ratio_MEDIAN","pixel ratio_SE","Diff_time","Diff_growth","Net_growth.d","incr_growth.d","Net_growth.w","incr_growth.w","Net_growth","Plate.y","Bucket#.y","sal.treat.y","TA.treat.y","tare boat (mg)","shell+gut+boat (mg)","boat+gut (mg)","notes.y","post muff","post muff.2","gut.wt","shell.wt","orgC.shell.wt","%oc.ic.shell","code","CI","bucket","med.ta","med.pH","med.S","med.T"
513,2022-07-25,11,3,"amb",1000,62.1668142812887,28661.6899583153,62.1805,62.162,2459786,NA,62.1805,1,100,0,-0.018499999999996,14.2043,882.9676966,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",80.5022,201.6758,82.3686,NA,197.6588,NA,1.8664,199.8094,2.1506,1.07632573842872,0,0.00934090187949115,3,989.224190458431,NA,34.125,16.05
515,2022-08-30,11,3,"amb",1000,129.537,20103.4219621639,132.287,129.537,2459822,NA,120.349,1.09919484166881,109.919484166881,36,9.18800000000002,12.015,1556.387055,12.015,0.0774190114463712,18,NA,0.331611111111112,NA,2.32127777777778,NA,11.938,"11","3","amb","1000",68.1422,341.8207,73.3245,NA,331.8317,NA,5.1823,336.6384,4.80669999999998,1.42785255633344,0,0.0153942628054316,3,989.224190458431,NA,34.125,16.05
515,2022-07-25,11,3,"amb",1000,121.488408224907,56011.6057148448,120.349,121.479,2459786,NA,120.349,1,100,0,1.13000000000001,14.2043,1725.5241597,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",68.1422,341.8207,73.3245,NA,331.8317,NA,5.1823,336.6384,4.80669999999998,1.42785255633344,0,0.0153942628054316,3,989.224190458431,NA,34.125,16.05
516,2022-07-25,11,3,"amb",1000,105.112140024783,48461.4114954276,107.048,105.104,2459786,NA,107.048,1,100,0,-1.944,14.2043,1492.9287472,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",75.1242,380.9618,79.2839,NA,370.6653,NA,4.1597,376.8021,6.13679999999998,1.62865334349251,0,0.0110394819986407,3,989.224190458431,NA,34.125,16.05
516,2022-08-30,11,3,"amb",1000,114.623,17788.8521084255,117.111,114.623,2459822,NA,107.048,1.09400455870264,109.400455870264,36,7.575,12.015,1377.195345,12.015,0.0774190114463712,18,NA,0.279527777777778,NA,1.95669444444444,NA,10.063,"11","3","amb","1000",75.1242,380.9618,79.2839,NA,370.6653,NA,4.1597,376.8021,6.13679999999998,1.62865334349251,0,0.0110394819986407,3,989.224190458431,NA,34.125,16.05
518,2022-07-25,11,3,"amb",1000,91.5950932465923,42229.4466056784,91.7995,91.588,2459786,NA,91.7995,1,100,0,-0.211500000000001,14.2043,1300.9434284,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",73.1793,273.1734,76.5969,NA,266.8895,NA,3.41760000000001,269.7558,2.86630000000001,1.06255361330507,0,0.0126692363982536,3,989.224190458431,NA,34.125,16.05
518,2022-08-30,11,3,"amb",1000,102.805,15954.7642358574,105.81,102.805,2459822,NA,91.7995,1.15262065697526,115.262065697526,36,11.0055,12.015,1235.202075,12.015,0.0774190114463712,18,NA,0.389180555555556,NA,2.72426388888889,NA,14.0105,"11","3","amb","1000",73.1793,273.1734,76.5969,NA,266.8895,NA,3.41760000000001,269.7558,2.86630000000001,1.06255361330507,0,0.0126692363982536,3,989.224190458431,NA,34.125,16.05
519,2022-07-25,11,3,"amb",1000,119.233233581165,54971.8690452396,116.0225,119.224,2459786,NA,116.0225,1,100,0,3.2015,14.2043,1693.4934632,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",69.797,366.8898,75.952,NA,356.9582,NA,6.155,360.7348,3.7766,1.04691867820903,0,0.017062395976213,3,989.224190458431,NA,34.125,16.05
519,2022-08-30,11,3,"amb",1000,144.798,22471.8442860141,142.863,144.798,2459822,NA,116.0225,1.23133874894956,123.133874894956,36,28.7755,12.015,1739.74797,12.015,0.0774190114463712,18,NA,0.745569444444444,NA,5.21898611111111,NA,26.8405,"11","3","amb","1000",69.797,366.8898,75.952,NA,356.9582,NA,6.155,360.7348,3.7766,1.04691867820903,0,0.017062395976213,3,989.224190458431,NA,34.125,16.05
520,2022-08-30,11,3,"amb",1000,201.247,31232.4151371392,202.128,201.247,2459822,NA,167.567,1.20625182762716,120.625182762716,36,33.68,12.015,2417.982705,12.015,0.0774190114463712,18,NA,0.960027777777777,NA,6.72019444444444,NA,34.561,"11","3","amb","1000",57.3151,460.3989,64.6066,NA,447.4731,NA,7.2915,453.1074,5.63430000000004,1.24348002261716,0,0.0160922112505777,3,989.224190458431,NA,34.125,16.05
520,2022-07-25,11,3,"amb",1000,168.850075975836,77847.4590182439,167.567,168.837,2459786,NA,167.567,1,100,0,1.26999999999998,14.2043,2398.2113991,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",57.3151,460.3989,64.6066,NA,447.4731,NA,7.2915,453.1074,5.63430000000004,1.24348002261716,0,0.0160922112505777,3,989.224190458431,NA,34.125,16.05
521,2022-07-25,11,3,"amb",1000,118.217154894672,54503.4111932134,116.5725,118.208,2459786,NA,116.5725,1,100,0,1.63550000000001,14.2043,1679.0618944,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",59.5944,349.4283,66.521,NA,337.9769,NA,6.9266,342.5017,4.52479999999998,1.32110293175187,0,0.020223549255376,3,989.224190458431,NA,34.125,16.05
521,2022-08-30,11,3,"amb",1000,144.133,22368.6399845031,142.7835,144.133,2459822,NA,116.5725,1.22484719809561,122.484719809561,36,27.5605,12.015,1731.757995,12.015,0.0774190114463712,18,NA,0.728083333333334,NA,5.09658333333334,NA,26.211,"11","3","amb","1000",59.5944,349.4283,66.521,NA,337.9769,NA,6.9266,342.5017,4.52479999999998,1.32110293175187,0,0.020223549255376,3,989.224190458431,NA,34.125,16.05
522,2022-07-25,11,3,"amb",1000,121.568414420694,56048.4921598862,118.318,121.559,2459786,NA,118.318,1,100,0,3.241,14.2043,1726.6605037,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",59.6925,380.8757,64.4096,NA,371.8133,NA,4.71709999999999,376.1586,4.34529999999997,1.15517762986144,0,0.0125401891648895,3,989.224190458431,NA,34.125,16.05
522,2022-08-30,11,3,"amb",1000,138.695,21524.6926286878,139.393,138.695,2459822,NA,118.318,1.17812167210399,117.812167210399,36,20.377,12.015,1666.420425,12.015,0.0774190114463712,18,NA,0.585416666666667,NA,4.09791666666667,NA,21.075,"11","3","amb","1000",59.6925,380.8757,64.4096,NA,371.8133,NA,4.71709999999999,376.1586,4.34529999999997,1.15517762986144,0,0.0125401891648895,3,989.224190458431,NA,34.125,16.05
523,2022-08-30,11,3,"amb",1000,154.274,23942.4667839372,157.341,154.274,2459822,NA,132.911,1.18380720933557,118.380720933557,36,21.363,12.015,1853.60211,12.015,0.0774190114463712,18,NA,0.678611111111111,NA,4.75027777777778,NA,24.43,"11","3","amb","1000",58.533,291.8774,65.1672,NA,282.28,NA,6.63419999999999,285.2432,2.96320000000006,1.03883282756611,0,0.0232580478693269,3,989.224190458431,NA,34.125,16.05
523,2022-07-25,11,3,"amb",1000,132.428255421314,61055.365993697,132.911,132.418,2459786,NA,132.911,1,100,0,-0.492999999999995,14.2043,1880.9049974,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",58.533,291.8774,65.1672,NA,282.28,NA,6.63419999999999,285.2432,2.96320000000006,1.03883282756611,0,0.0232580478693269,3,989.224190458431,NA,34.125,16.05
524,2022-07-25,11,3,"amb",1000,99.2386851765799,45753.4853488238,96.8695,99.231,2459786,NA,96.8695,1,100,0,2.36150000000001,14.2043,1409.5068933,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",57.3542,247.578,61.5491,NA,240.6052,NA,4.1949,243.3831,2.7779,1.14136930625011,0,0.0172357899952791,3,989.224190458431,NA,34.125,16.05
524,2022-08-30,11,3,"amb",1000,109.781,17037.4006378743,111.1965,109.781,2459822,NA,96.8695,1.14790000980701,114.790000980701,36,12.9115,12.015,1319.018715,12.015,0.0774190114463712,18,NA,0.397972222222223,NA,2.78580555555556,NA,14.327,"11","3","amb","1000",57.3542,247.578,61.5491,NA,240.6052,NA,4.1949,243.3831,2.7779,1.14136930625011,0,0.0172357899952791,3,989.224190458431,NA,34.125,16.05
525,2022-08-30,11,3,"amb",1000,199.467,30956.169036854,202.971,199.467,2459822,NA,175.499,1.15653650448151,115.653650448151,36,23.968,12.015,2396.596005,12.015,0.0774190114463712,18,NA,0.763111111111111,NA,5.34177777777778,NA,27.472,"11","3","amb","1000",63.2156,591.5393,72.0602,NA,575.7587,NA,8.84459999999999,582.6947,6.93600000000006,1.19033174662479,0,0.0151787891669514,3,989.224190458431,NA,34.125,16.05
525,2022-07-25,11,3,"amb",1000,181.287039110905,83581.4568999339,175.499,181.273,2459786,NA,175.499,1,100,0,5.774,14.2043,2574.8560739,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",63.2156,591.5393,72.0602,NA,575.7587,NA,8.84459999999999,582.6947,6.93600000000006,1.19033174662479,0,0.0151787891669514,3,989.224190458431,NA,34.125,16.05
526,2022-07-25,11,3,"amb",1000,179.491900092937,82753.8172893168,183.794,179.478,2459786,NA,183.794,1,100,0,-4.316,14.2043,2549.3593554,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",62.7103,637.204,73.9779,NA,616.6273,NA,11.2676,625.9364,9.30909999999995,1.48722777585709,0,0.0180011898972484,3,989.224190458431,NA,34.125,16.05
526,2022-08-30,11,3,"amb",1000,238.432,37003.320327649,241.5675,238.432,2459822,NA,183.794,1.31433833531018,131.433833531018,36,54.638,12.015,2864.76048,12.015,0.0774190114463712,18,NA,1.60481944444444,NA,11.2337361111111,NA,57.7735,"11","3","amb","1000",62.7103,637.204,73.9779,NA,616.6273,NA,11.2676,625.9364,9.30909999999995,1.48722777585709,0,0.0180011898972484,3,989.224190458431,NA,34.125,16.05
527,2022-07-25,11,3,"amb",1000,98.6386387081784,45476.8370110131,99.231,98.631,2459786,NA,99.231,1,100,0,-0.599999999999994,14.2043,1400.9843133,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",48.4064,271.564,53.2095,NA,263.2362,NA,4.8031,266.7609,3.52470000000002,1.32129558717189,0,0.0180052623904028,3,989.224190458431,NA,34.125,16.05
527,2022-08-30,11,3,"amb",1000,117.602,18251.1763403074,118.699,117.602,2459822,NA,99.231,1.19618869103405,119.618869103405,36,18.371,12.015,1412.98803,12.015,0.0774190114463712,18,NA,0.540777777777778,NA,3.78544444444445,NA,19.468,"11","3","amb","1000",48.4064,271.564,53.2095,NA,263.2362,NA,4.8031,266.7609,3.52470000000002,1.32129558717189,0,0.0180052623904028,3,989.224190458431,NA,34.125,16.05
528,2022-08-30,11,3,"amb",1000,119.119,18486.6063033033,123.1905,119.119,2459822,NA,98.8525,1.24620520472421,124.620520472421,36,20.2665,12.015,1431.214785,12.015,0.0774190114463712,18,NA,0.676055555555556,NA,4.73238888888889,NA,24.338,"11","3","amb","1000",66.0648,289.2384,69.9933,NA,281.9327,NA,3.9285,285.3099,3.3772,1.183695343204,0,0.0137692382914158,3,989.224190458431,NA,34.125,16.05
528,2022-07-25,11,3,"amb",1000,98.8216528810409,45561.2147540454,98.8525,98.814,2459786,NA,98.8525,1,100,0,-0.0384999999999991,14.2043,1403.5837002,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",66.0648,289.2384,69.9933,NA,281.9327,NA,3.9285,285.3099,3.3772,1.183695343204,0,0.0137692382914158,3,989.224190458431,NA,34.125,16.05
529,2022-08-30,11,3,"amb",1000,118.343,18366.175419134,119.966,118.343,2459822,NA,96.4395,1.24395087075317,124.395087075317,36,21.9035,12.015,1421.891145,12.015,0.0774190114463712,18,NA,0.653513888888889,NA,4.57459722222222,NA,23.5265,"11","3","amb","1000",51.8925,244.3212,56.3122,NA,235.4617,NA,4.4197,239.9015,4.4398,1.85067621502992,0,0.0184229777637906,3,989.224190458431,NA,34.125,16.05
529,2022-07-25,11,3,"amb",1000,97.7515700123916,45067.8585516163,96.4395,97.744,2459786,NA,96.4395,1,100,0,1.30449999999999,14.2043,1388.3850992,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",51.8925,244.3212,56.3122,NA,235.4617,NA,4.4197,239.9015,4.4398,1.85067621502992,0,0.0184229777637906,3,989.224190458431,NA,34.125,16.05
531,2022-08-30,11,3,"amb",1000,150.132,23299.6514202397,154.493,150.132,2459822,NA,122.5815,1.2603288424436,126.03288424436,36,27.5505,12.015,1803.83598,12.015,0.0774190114463712,18,NA,0.886430555555555,NA,6.20501388888889,NA,31.9115,"11","3","amb","1000",52.5375,358.9107,57.4471,NA,349.2745,NA,4.9096,354.0011,4.72660000000003,1.33519359120636,0,0.0138688834582717,3,989.224190458431,NA,34.125,16.05
531,2022-07-25,11,3,"amb",1000,125.042683472739,57650.2860358102,122.5815,125.033,2459786,NA,122.5815,1,100,0,2.4515,14.2043,1776.0062419,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",52.5375,358.9107,57.4471,NA,349.2745,NA,4.9096,354.0011,4.72660000000003,1.33519359120636,0,0.0138688834582717,3,989.224190458431,NA,34.125,16.05
532,2022-08-30,11,3,"amb",1000,145.705,22612.6056416089,146.364,145.705,2459822,NA,121.465,1.20498909150784,120.498909150784,36,24.24,12.015,1750.645575,12.015,0.0774190114463712,18,NA,0.691638888888889,NA,4.84147222222222,NA,24.899,"11","3","amb","1000",58.6353,392.5947,65.1951,NA,381.4685,NA,6.5598,386.0349,4.56639999999999,1.18289823018592,0,0.0169927641257306,3,989.224190458431,NA,34.125,16.05
532,2022-07-25,11,3,"amb",1000,125.007680762082,57634.1482161046,121.465,124.998,2459786,NA,121.465,1,100,0,3.533,14.2043,1775.5090914,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",58.6353,392.5947,65.1951,NA,381.4685,NA,6.5598,386.0349,4.56639999999999,1.18289823018592,0,0.0169927641257306,3,989.224190458431,NA,34.125,16.05
533,2022-07-25,11,3,"amb",1000,70.3504480328377,32434.7122054903,70.9055,70.345,2459786,NA,70.9055,1,100,0,-0.56049999999999,14.2043,999.2014835,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",50.8327,198.3044,53.9701,NA,192.8109,NA,3.1374,195.167,2.35609999999998,1.2072225324978,0,0.0160754635773466,3,989.224190458431,NA,34.125,16.05
533,2022-08-30,11,3,"amb",1000,96.64,14997.9905233526,95.3395,96.64,2459822,NA,70.9055,1.34459950215428,134.459950215428,36,25.7345,12.015,1161.1296,12.015,0.0774190114463712,18,NA,0.678722222222223,NA,4.75105555555556,NA,24.434,"11","3","amb","1000",50.8327,198.3044,53.9701,NA,192.8109,NA,3.1374,195.167,2.35609999999998,1.2072225324978,0,0.0160754635773466,3,989.224190458431,NA,34.125,16.05
534,2022-07-25,11,3,"amb",1000,125.815743339529,58006.701311023,126.1935,125.806,2459786,NA,126.1935,1,100,0,-0.387500000000003,14.2043,1786.9861658,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",65.3105,378.2911,71.3611,NA,367.4615,NA,6.05059999999999,372.2405,4.77899999999998,1.28384740510503,0,0.0162545451126355,3,989.224190458431,NA,34.125,16.05
534,2022-08-30,11,3,"amb",1000,164.769,25571.2324145517,168.0785,164.769,2459822,NA,126.1935,1.33191091458752,133.191091458752,36,38.5755,12.015,1979.699535,12.015,0.0774190114463712,18,NA,1.16347222222222,NA,8.14430555555556,NA,41.885,"11","3","amb","1000",65.3105,378.2911,71.3611,NA,367.4615,NA,6.05059999999999,372.2405,4.77899999999998,1.28384740510503,0,0.0162545451126355,3,989.224190458431,NA,34.125,16.05
535,2022-07-25,11,3,"amb",1000,83.5004663878563,38497.460528612,82.3425,83.494,2459786,NA,82.3425,1,100,0,1.1515,14.2043,1185.9738242,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",49.2424,191.9678,52.4233,NA,186.3319,NA,3.18089999999999,188.7869,2.45500000000003,1.30040802619251,0,0.016849156376846,3,989.224190458431,NA,34.125,16.05
535,2022-08-30,11,3,"amb",1000,100.048,15526.893169292,100.2105,100.048,2459822,NA,82.3425,1.21699608343201,121.699608343201,36,17.7055,12.015,1202.07672,12.015,0.0774190114463712,18,NA,0.496333333333333,NA,3.47433333333333,NA,17.868,"11","3","amb","1000",49.2424,191.9678,52.4233,NA,186.3319,NA,3.18089999999999,188.7869,2.45500000000003,1.30040802619251,0,0.016849156376846,3,989.224190458431,NA,34.125,16.05
536,2022-08-30,11,3,"amb",1000,251.198,38984.5325277848,258.3055,251.198,2459822,NA,191.894,1.34608429653871,134.608429653871,36,59.304,12.015,3018.14397,12.015,0.0774190114463712,18,NA,1.84476388888889,NA,12.9133472222222,NA,66.4115,"11","3","amb","1000",61.9738,737.6579,71.9975,NA,716.6025,NA,10.0237,727.6342,11.0317000000001,1.5161052078091,0,0.0137757406125221,3,989.224190458431,NA,34.125,16.05
536,2022-07-25,11,3,"amb",1000,193.088953066914,89022.6686241074,191.894,193.074,2459786,NA,191.894,1,100,0,1.18000000000001,14.2043,2742.4810182,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",61.9738,737.6579,71.9975,NA,716.6025,NA,10.0237,727.6342,11.0317000000001,1.5161052078091,0,0.0137757406125221,3,989.224190458431,NA,34.125,16.05
538,2022-07-25,11,3,"amb",1000,219.647009758364,101267.124055609,217.279,219.63,2459786,NA,217.279,1,100,0,2.351,14.2043,3119.690409,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",61.1693,608.2561,70.8307,NA,587.9783,NA,9.66139999999999,598.5947,10.6164,1.77355395896421,0,0.0161401362223889,3,989.224190458431,NA,34.125,16.05
538,2022-08-30,11,3,"amb",1000,275.596,42770.9664349532,276.5465,275.596,2459822,NA,217.279,1.27277141371232,127.277141371232,36,58.317,12.015,3311.28594,12.015,0.0774190114463712,18,NA,1.64631944444445,NA,11.5242361111111,NA,59.2675,"11","3","amb","1000",61.1693,608.2561,70.8307,NA,587.9783,NA,9.66139999999999,598.5947,10.6164,1.77355395896421,0,0.0161401362223889,3,989.224190458431,NA,34.125,16.05
539,2022-08-30,11,3,"amb",1000,80.237,12452.3361508924,81.7285,80.237,2459822,NA,58.98,1.3856985418786,138.56985418786,36,21.257,12.015,964.047555,12.015,0.0774190114463712,18,NA,0.631902777777778,NA,4.42331944444444,NA,22.7485,"11","3","amb","1000",68.4839,197.0723,70.3204,NA,193.874,NA,1.8365,195.2358,1.36180000000002,0.697515517133649,0,0.0094065739992358,3,989.224190458431,NA,34.125,16.05
539,2022-07-25,11,3,"amb",1000,60.139657295539,27727.0796570781,58.98,60.135,2459786,NA,58.98,1,100,0,1.15499999999999,14.2043,854.1755805,14.2032,0.0308065469232331,NA,NA,NA,NA,NA,NA,0,"11","3","amb","1000",68.4839,197.0723,70.3204,NA,193.874,NA,1.8365,195.2358,1.36180000000002,0.697515517133649,0,0.0094065739992358,3,989.224190458431,NA,34.125,16.05
540,2022-07-25,12,8,"amb",1000,219.82,18431.5421566407,219.3815,219.82,2459786,NA,219.3815,1,100,0,0.438499999999976,14.557,3199.91974,14.557,0.173611069155551,NA,NA,NA,NA,NA,NA,0,"12","8","amb","1000",62.3741,713.9768,76.1477,NA,692.359,NA,13.7736,700.2032,7.84419999999999,1.12027480022942,0,0.0196708612585604,8,979.455673346999,NA,34.1,17.4
540,2022-08-30,12,8,"amb",1000,220.611562048641,28659.325954417,222.6475,223.377,2459822,NA,219.3815,1.01488730818232,101.488730818232,36,3.99549999999999,12.3491,2758.5049107,12.5039,0.0962515627578762,18,NA,0.090722222222222,NA,0.635055555555554,NA,3.26599999999999,"12","8","amb","1000",62.3741,713.9768,76.1477,NA,692.359,NA,13.7736,700.2032,7.84419999999999,1.12027480022942,0,0.0196708612585604,8,979.455673346999,NA,34.1,17.4
542,2022-08-30,12,8,"amb",1000,91.6511232495461,11906.263619665,93.7185,92.8,2459822,NA,97.226,0.963924258943081,96.3924258943081,36,-4.426,12.3491,1145.99648,12.5039,0.0962515627578762,18,NA,-0.0974305555555554,NA,-0.682013888888888,NA,-3.50749999999999,"12","8","amb","1000",62.4842,228.8001,65.5489,NA,223.0919,NA,3.0647,225.7354,2.64349999999997,1.17106133995819,0,0.0135765148045012,8,979.455673346999,NA,34.1,17.4
542,2022-07-25,12,8,"amb",1000,97.147,8145.61471154205,97.226,97.147,2459786,NA,97.226,1,100,0,-0.0789999999999935,14.557,1414.168879,14.557,0.173611069155551,NA,NA,NA,NA,NA,NA,0,"12","8","amb","1000",62.4842,228.8001,65.5489,NA,223.0919,NA,3.0647,225.7354,2.64349999999997,1.17106133995819,0,0.0135765148045012,8,979.455673346999,NA,34.1,17.4
543,2022-07-25,12,8,"amb",1000,75.586,6337.76064712876,77.107,75.586,2459786,NA,77.107,1,100,0,-1.521,14.557,1100.305402,14.557,0.173611069155551,NA,NA,NA,NA,NA,NA,0,"12","8","amb","1000",55.5736,168.1875,57.5939,NA,164.7064,NA,2.0203,166.1672,1.4608,0.879114530424776,0,0.0121582358010486,8,979.455673346999,NA,34.1,17.4
543,2022-08-30,12,8,"amb",1000,77.0926188549173,10014.9895677524,80.1125,78.059,2459822,NA,77.107,1.03897830287782,103.897830287782,36,0.951999999999998,12.3491,963.9583969,12.5039,0.0962515627578762,18,NA,0.0834861111111111,NA,0.584402777777777,NA,3.0055,"12","8","amb","1000",55.5736,168.1875,57.5939,NA,164.7064,NA,2.0203,166.1672,1.4608,0.879114530424776,0,0.0121582358010486,8,979.455673346999,NA,34.1,17.4
545,2022-07-25,12,8,"amb",1000,79.663,6679.61033038153,80.232,79.663,2459786,NA,80.232,1,100,0,-0.569000000000003,14.557,1159.654291,14.557,0.173611069155551,NA,NA,NA,NA,NA,NA,0,"12","8","amb","1000",71.3207,204.8184,73.0496,NA,201.2361,NA,1.7289,203.0895,1.85340000000001,0.912602571772548,0,0.0085129955019831,8,979.455673346999,NA,34.1,17.4
545,2022-08-30,12,8,"amb",1000,82.2351554794904,10683.0489930498,83.472,83.266,2459822,NA,80.232,1.0403828896201,104.03828896201,36,3.03400000000001,12.3491,1028.2601606,12.5039,0.0962515627578762,18,NA,0.0900000000000002,NA,0.630000000000002,NA,3.24000000000001,"12","8","amb","1000",71.3207,204.8184,73.0496,NA,201.2361,NA,1.7289,203.0895,1.85340000000001,0.912602571772548,0,0.0085129955019831,8,979.455673346999,NA,34.1,17.4
546,2022-07-25,12,8,"amb",1000,142.932,11984.6109704893,145.875,142.932,2459786,NA,145.875,1,100,0,-2.94300000000001,14.557,2080.661124,14.557,0.173611069155551,NA,NA,NA,NA,NA,NA,0,"12","8","amb","1000",57.0762,447.0288,63.5401,NA,435.4652,NA,6.4639,440.5649,5.09970000000001,1.15753660811381,0,0.0146718451696901,8,979.455673346999,NA,34.1,17.4
546,2022-08-30,12,8,"amb",1000,153.382302761538,19925.6710285783,154.5845,155.305,2459822,NA,145.875,1.05970522707798,105.970522707798,36,9.43000000000001,12.3491,1917.8769755,12.5039,0.0962515627578762,18,NA,0.241930555555555,NA,1.69351388888889,NA,8.70949999999999,"12","8","amb","1000",57.0762,447.0288,63.5401,NA,435.4652,NA,6.4639,440.5649,5.09970000000001,1.15753660811381,0,0.0146718451696901,8,979.455673346999,NA,34.1,17.4
547,2022-07-25,12,8,"amb",1000,84.543,7088.79023086559,88.072,84.543,2459786,NA,88.072,1,100,0,-3.529,14.557,1230.692451,14.557,0.173611069155551,NA,NA,NA,NA,NA,NA,0,"12","8","amb","1000",50.4457,215.5816,53.2642,NA,211.1089,NA,2.8185,212.7631,1.6542,0.777484441616052,0,0.0132471279089278,8,979.455673346999,NA,34.1,17.4
547,2022-08-30,12,8,"amb",1000,88.1539613160694,11451.9524184017,89.767,89.259,2459822,NA,88.072,1.01924561722227,101.924561722227,36,1.187,12.3491,1102.2683169,12.5039,0.0962515627578762,18,NA,0.0470833333333331,NA,0.329583333333332,NA,1.69499999999999,"12","8","amb","1000",50.4457,215.5816,53.2642,NA,211.1089,NA,2.8185,212.7631,1.6542,0.777484441616052,0,0.0132471279089278,8,979.455673346999,NA,34.1,17.4
548,2022-07-25,12,8,"amb",1000,164.324,13778.2946653982,166.249,164.324,2459786,NA,166.249,1,100,0,-1.92500000000001,14.557,2392.064468,14.557,0.173611069155551,NA,NA,NA,NA,NA,NA,0,"12","8","amb","1000",61.239,423.3743,68.7819,NA,411.5466,NA,7.5429,415.8314,4.2848,1.03041761637048,0,0.018139322812082,8,979.455673346999,NA,34.1,17.4
548,2022-08-30,12,8,"amb",1000,162.759753356953,21143.8819452671,165.4865,164.8,2459822,NA,166.249,0.995413506246654,99.5413506246654,36,-1.44900000000001,12.3491,2035.13168,12.5039,0.0962515627578762,18,NA,-0.021180555555556,NA,-0.148263888888892,NA,-0.762500000000017,"12","8","amb","1000",61.239,423.3743,68.7819,NA,411.5466,NA,7.5429,415.8314,4.2848,1.03041761637048,0,0.018139322812082,8,979.455673346999,NA,34.1,17.4
550,2022-08-30,12,8,"amb",1000,134.815049344604,17513.62624356,134.5585,136.505,2459822,NA,133.7845,1.00578542357298,100.578542357298,36,2.72049999999999,12.3491,1685.7138955,12.5039,0.0962515627578762,18,NA,0.0214999999999992,NA,0.150499999999995,NA,0.773999999999972,"12","8","amb","1000",61.4877,316.4249,66.9574,NA,306.812,NA,5.46970000000001,310.9552,4.14319999999996,1.33241058519039,0,0.0175899936711141,8,979.455673346999,NA,34.1,17.4
550,2022-07-25,12,8,"amb",1000,134.239,11255.717348582,133.7845,134.239,2459786,NA,133.7845,1,100,0,0.454499999999996,14.557,1954.117123,14.557,0.173611069155551,NA,NA,NA,NA,NA,NA,0,"12","8","amb","1000",61.4877,316.4249,66.9574,NA,306.812,NA,5.46970000000001,310.9552,4.14319999999996,1.33241058519039,0,0.0175899936711141,8,979.455673346999,NA,34.1,17.4
551,2022-07-25,12,8,"amb",1000,76.364,6402.99465585347,76.3785,76.364,2459786,NA,76.3785,1,100,0,-0.0144999999999982,14.557,1111.630748,14.557,0.173611069155551,NA,NA,NA,NA,NA,NA,0,"12","8","amb","1000",56.1135,200.5055,58.8093,NA,195.6243,NA,2.6958,197.8097,2.18540000000001,1.10479920853225,0,0.0136282497774376,8,979.455673346999,NA,34.1,17.4
551,2022-08-30,12,8,"amb",1000,75.2013268180328,9769.29458034234,75.656,76.144,2459822,NA,76.3785,0.990540531694129,99.0540531694129,36,-0.234499999999997,12.3491,940.3098704,12.5039,0.0962515627578762,18,NA,-0.0200694444444443,NA,-0.14048611111111,NA,-0.722499999999997,"12","8","amb","1000",56.1135,200.5055,58.8093,NA,195.6243,NA,2.6958,197.8097,2.18540000000001,1.10479920853225,0,0.0136282497774376,8,979.455673346999,NA,34.1,17.4
